id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,log_sqft_above,log_sqft_living,log_sqft_lot,log_sqft_living15,log_sqft_lot15
3432500980,2014-07-08,410000.0,4,3,1,0,0,3,8,840,1963,2013,98155,47.7435,-122.31700000000001,7.106606137727303,7.630461261783627,8.893298144217916,7.313220387090301,9.00380808646717
7940700050,2015-02-18,475000.0,3,3,2,0,0,3,8,0,1986,0,98034,47.7144,-122.204,7.560080465021827,7.560080465021827,8.419359831067474,7.22983877815125,8.536995818712418
1025039292,2014-10-30,1340000.0,4,3,2,0,0,3,11,0,1986,0,98199,47.6696,-122.416,7.9724660159745655,7.9724660159745655,9.955795332159473,8.128585200374497,9.903487552536127
3438503140,2014-09-18,269000.0,1,1,1,0,0,3,7,0,1947,1983,98106,47.5385,-122.355,6.927557906278317,6.927557906278317,8.977146484808472,6.907755278982137,8.877381954654766
7558750190,2014-07-24,573000.0,4,3,2,0,0,4,8,0,1979,0,98052,47.6885,-122.113,7.673223121121708,7.673223121121708,9.161150127785412,7.600902459542082,9.161150127785412
3395040440,2015-03-27,330000.0,3,3,2,0,0,3,7,0,2001,0,98108,47.5434,-122.29299999999999,7.414572881350589,7.414572881350589,7.969011781106478,7.3395376954076745,7.969011781106478
4338800190,2014-06-26,252750.0,4,1,2,0,0,3,7,0,1944,0,98166,47.4798,-122.344,7.114769448366463,7.114769448366463,8.910585718290132,6.927557906278317,8.942199454731238
8682290670,2015-04-06,745000.0,2,3,1,0,0,3,8,0,2007,0,98053,47.7242,-122.03200000000001,7.682482446534506,7.682482446534506,8.928772900524256,7.682482446534506,8.865452825753623
5113260430,2015-03-04,280000.0,3,2,1,0,0,3,7,0,1991,0,98038,47.3883,-122.05,7.154615356913663,7.154615356913663,8.94023623179847,7.27931883541462,8.82217476094608
387000190,2015-04-30,535000.0,4,3,1,0,0,5,8,860,1974,0,98146,47.5011,-122.375,7.22983877815125,7.7142311448490855,8.842171048611716,7.3395376954076745,8.85366542803745
6844703135,2015-03-12,580000.0,4,2,1,0,0,3,7,0,1953,0,98115,47.6944,-122.288,7.1853870155804165,7.484368643286131,8.536995818712418,7.539027055823995,8.536995818712418
8899000190,2014-12-12,301000.0,3,2,1,0,0,4,7,620,1968,0,98055,47.456,-122.209,7.106606137727303,7.517520850603031,8.881836305004146,7.478734825567875,8.996528148090857
3275760190,2014-06-24,600000.0,4,2,1,0,0,5,7,0,1968,0,98008,47.6259,-122.111,7.461640392208575,7.461640392208575,8.948975607841776,7.461640392208575,9.002085433155724
3438500924,2014-08-11,538900.0,5,3,2,0,0,3,9,0,2005,0,98106,47.548,-122.35600000000001,8.019612794400267,8.019612794400267,8.795430805040018,7.408530566894626,8.82834762005316
5104530430,2015-02-09,366000.0,3,3,2,0,0,3,8,0,2006,0,98038,47.354,-121.999,7.7706452341291765,7.7706452341291765,8.383661798791715,7.77485576666552,8.43511508038063
5468770250,2014-08-19,303000.0,4,3,2,0,0,3,8,0,2003,0,98042,47.3504,-122.141,7.649692623711514,7.649692623711514,8.82217476094608,7.649692623711514,8.731013415269564
4318200440,2014-05-22,432000.0,3,3,2,0,0,3,8,380,2007,0,98136,47.5388,-122.387,6.993932975223189,7.293017679772782,7.363913501405819,7.293017679772782,7.419380582918692
1721800190,2015-04-09,300000.0,2,2,1,0,0,3,6,480,1945,0,98146,47.5088,-122.338,6.709304340258298,7.170119543449628,8.719317375506371,7.1308988302963465,8.719317375506371
1250202285,2014-10-20,908800.0,3,3,2,0,0,4,8,990,1939,0,98144,47.5873,-122.29,7.795646536334594,8.13739583005665,8.965206802770357,6.887552571664617,8.748304912379623
2767602945,2014-06-25,500000.0,3,2,1,0,0,3,7,220,1940,0,98107,47.6726,-122.38600000000001,6.877296071497429,7.081708586105575,8.465899897028686,7.286191714702382,8.465899897028686
321049090,2014-06-26,254000.0,5,2,1,0,0,5,7,340,1959,0,98001,47.3424,-122.289,7.461640392208575,7.640123172695364,9.687629894522718,7.31986492980897,9.477921772720961
4443801495,2014-09-17,470000.0,5,2,2,0,0,4,7,840,1924,0,98117,47.6848,-122.389,7.200424892944957,7.687080155783135,8.358900612421644,7.333023014386481,8.263590432617319
3275750290,2015-03-17,480000.0,3,2,1,0,0,5,7,0,1967,0,98008,47.6233,-122.10799999999999,7.286191714702382,7.286191714702382,8.969541885423252,7.52294091807237,9.005527777346696
2273600460,2015-01-30,536000.0,3,2,1,0,0,4,7,380,1983,0,98033,47.6872,-122.185,7.047517221357296,7.333023014386481,9.048174321385792,7.383989457978509,9.053569596026234
8562720420,2015-04-30,1350000.0,4,4,2,0,3,3,11,1100,2006,0,98027,47.5375,-122.07,8.199738960630786,8.463792414689122,9.060795734696166,8.304494897963567,9.02653771890043
1330900250,2014-05-15,550000.0,3,3,1,0,0,4,8,0,1980,0,98052,47.6478,-122.029,7.590852123688581,7.590852123688581,10.618567443095623,7.807916628926408,10.48290596776773
1099600250,2014-12-02,260000.0,3,2,1,0,0,4,7,470,1976,0,98023,47.3036,-122.37700000000001,7.122866658599083,7.444248649496705,8.764053269347762,7.3777589082278725,8.764053269347762
1445200190,2015-04-24,284900.0,2,2,2,0,0,3,7,0,2006,0,98155,47.7675,-122.315,6.7912214627261855,7.05617528410041,6.889591308354466,7.05617528410041,6.915723448631314
1929300052,2014-10-29,740000.0,3,3,2,0,0,3,9,670,2002,0,98109,47.6451,-122.35,7.333023014386481,7.696212639346407,8.006367567650246,7.696212639346407,8.101677747454572
7626200280,2014-10-02,425000.0,2,1,1,0,0,4,7,140,1920,0,98136,47.5449,-122.38799999999999,6.937314081223682,7.064759027791802,8.517193191416238,7.064759027791802,8.674196940225903
7211402115,2014-09-02,230000.0,3,1,1,0,0,3,7,0,1965,0,98146,47.5112,-122.359,7.02108396428914,7.02108396428914,8.922658299524402,7.02108396428914,8.517193191416238
324000280,2015-04-13,675000.0,3,2,2,0,0,3,8,0,1926,0,98116,47.5714,-122.385,7.444248649496705,7.444248649496705,8.294049640102028,7.554858521040676,8.294049640102028
8091410080,2014-07-29,267500.0,3,2,1,0,0,3,7,0,1986,0,98030,47.3514,-122.167,7.408530566894626,7.408530566894626,8.962776046120291,7.501082124259871,9.044875932248651
6616000010,2014-08-25,814000.0,4,3,1,0,2,5,8,1420,1952,0,98118,47.5542,-122.265,7.258412150595307,7.951559331155252,9.084777149000837,7.745002803515839,9.07680897935166
1125069102,2015-04-27,1250000.0,4,3,2,0,0,3,9,0,1989,0,98053,47.6616,-121.999,8.104703468371108,8.104703468371108,12.291332489480997,7.940939762327791,12.291332489480997
6413600151,2014-09-16,460000.0,3,2,1,0,0,3,7,540,1985,0,98125,47.7165,-122.319,7.1853870155804165,7.528331766707247,8.886270902072013,7.512071245835466,8.884610231886873
2607720420,2015-01-20,445000.0,3,3,2,0,0,3,8,0,1994,0,98045,47.4865,-121.802,7.718685495198466,7.718685495198466,9.170351363759819,7.61085279039525,9.193601047971885
1854900470,2014-09-24,715000.0,3,3,2,0,0,3,8,0,2004,0,98074,47.6111,-122.009,7.969011781106478,7.969011781106478,8.857515151192198,7.969011781106478,8.881419551507804
8901000911,2015-02-19,425000.0,3,2,1,0,0,3,7,1060,1947,0,98125,47.7083,-122.30799999999999,6.966024187106113,7.659171367666058,8.698180525197055,7.517520850603031,9.305650551780507
3709600190,2014-07-15,370000.0,4,3,2,0,0,3,8,0,2009,0,98058,47.4324,-122.184,7.6638772587034705,7.6638772587034705,8.465899897028686,7.6638772587034705,8.31164394850298
537000255,2015-04-29,302000.0,2,2,1,0,0,4,6,390,1937,0,98003,47.3263,-122.305,6.659293919683638,7.064759027791802,9.011889433252344,7.484368643286131,9.10719961305667
4036800170,2014-06-23,453000.0,4,2,1,0,0,4,7,1060,1956,0,98008,47.6019,-122.13,6.966024187106113,7.659171367666058,8.911934336161426,7.3395376954076745,8.911934336161426
5127100190,2014-05-20,290000.0,3,2,1,0,0,4,7,0,1969,0,98059,47.4755,-122.145,7.154615356913663,7.154615356913663,9.2794932306645,7.272398392570047,9.197255132427527
1762600190,2014-12-29,1040000.0,4,3,2,0,0,3,10,0,1988,0,98033,47.6495,-122.185,8.061486866871327,8.061486866871327,10.768527094399488,8.06777619577889,10.466241269162477
7796100080,2014-05-20,925000.0,4,3,1,0,0,4,9,0,1967,0,98033,47.6622,-122.171,7.723120092266331,7.723120092266331,10.645043872303761,7.882314918980268,10.527231062957194
9465910190,2014-05-29,600000.0,3,2,1,0,0,3,9,900,1993,0,98072,47.7443,-122.17,7.615791072035833,7.982757702011113,9.897268252722212,7.9157131993821155,9.350015354048665
9284801845,2014-08-05,354000.0,3,2,1,0,2,4,7,0,1981,0,98126,47.5512,-122.37100000000001,6.966024187106113,6.966024187106113,8.656955133791396,6.966024187106113,8.656955133791396
3210200373,2014-06-17,204950.0,4,2,1,0,0,3,7,560,1978,0,98023,47.3196,-122.399,7.07326971745971,7.461640392208575,9.142489705068009,7.272398392570047,9.46374151045109
1854900430,2015-04-22,675000.0,4,3,2,0,0,3,8,0,2005,0,98074,47.6122,-122.009,8.003028666384733,8.003028666384733,8.594154232552366,7.969011781106478,8.785386587284156
2944000050,2015-04-22,995000.0,4,4,2,0,0,3,11,0,1986,0,98052,47.7193,-122.12700000000001,8.169053149927343,8.169053149927343,9.904087372608096,8.25582842728183,9.938227086340024
7971300020,2015-03-31,800000.0,5,2,1,0,0,4,7,1460,1957,0,98005,47.6162,-122.17399999999999,7.313220387090301,7.992944547318106,9.302007560502007,7.67786350067821,9.302007560502007
1542800010,2014-09-09,472500.0,3,3,2,0,0,3,8,0,1996,0,98052,47.6863,-122.09299999999999,7.408530566894626,7.408530566894626,8.219056661060598,7.473069088032197,8.232706009860976
1433500050,2014-12-02,549950.0,4,3,1,0,0,3,8,1210,1969,0,98007,47.6191,-122.145,7.31986492980897,7.908387159290043,9.51044496442652,7.828038032125829,9.421411342056123
9482700080,2014-10-13,575575.0,3,2,1,0,0,3,7,518,1925,0,98103,47.6842,-122.34100000000001,6.905753276311464,7.323830566202317,7.9714309977693505,7.649692623711514,8.256866848974312
3303870050,2015-03-03,545000.0,4,4,1,0,0,3,10,2030,2006,0,98092,47.3329,-122.2,7.764720544771477,8.386172928977834,9.41531995266272,8.026170194946426,9.298809019963791
2071700010,2014-11-19,340000.0,3,3,1,0,0,3,7,950,1963,0,98133,47.7446,-122.33200000000001,7.396335293800808,7.855544677915663,8.913819350857198,7.560080465021827,8.953769294549454
421000430,2015-03-31,225000.0,3,1,1,0,0,4,6,0,1963,0,98056,47.4944,-122.165,6.866933284461882,6.866933284461882,8.614682812693495,6.993932975223189,8.671972245203792
2787460430,2014-10-28,299950.0,2,2,1,0,0,3,7,0,1983,0,98031,47.4048,-122.178,7.286191714702382,7.286191714702382,9.259701801513907,7.286191714702382,9.006141236662911
2436200185,2015-02-23,829900.0,4,4,2,0,0,3,8,1200,2001,0,98105,47.6642,-122.291,7.878534196140362,8.253227645581772,8.294049640102028,7.3901814282264295,8.294049640102028
9542830440,2015-03-30,340000.0,4,3,2,0,0,3,7,0,2007,0,98038,47.3659,-122.01700000000001,7.644919344958857,7.644919344958857,8.34283980427146,7.644919344958857,8.34283980427146
23500190,2014-10-08,515000.0,4,3,1,0,0,3,8,1000,1975,0,98052,47.6913,-122.115,7.293017679772782,7.8119734296220225,8.961879012677683,7.6255950721324535,8.99342737041261
3905030190,2014-07-11,601000.0,4,3,2,0,0,4,8,0,1992,0,98029,47.5718,-121.99600000000001,7.644919344958857,7.644919344958857,8.840145877949938,7.644919344958857,8.759354748566208
8079050010,2015-05-04,470000.0,3,3,2,0,0,3,8,0,1994,0,98059,47.5101,-122.15100000000001,7.635303886259415,7.635303886259415,9.057305735807121,7.799753318287247,8.968141414126814
3172600095,2014-07-08,371500.0,3,1,1,0,0,4,7,670,1954,0,98106,47.52,-122.365,6.887552571664617,7.408530566894626,8.764053269347762,7.114769448366463,8.764053269347762
126059242,2014-11-19,550000.0,3,2,1,0,0,4,8,470,1980,0,98072,47.7662,-122.11399999999999,7.251344983372214,7.539027055823995,10.73068474121633,7.757906208351747,10.55986700890386
2944510080,2014-12-14,242550.0,4,3,2,0,0,3,8,0,1995,0,98023,47.2956,-122.374,7.630461261783627,7.630461261783627,8.951569643018821,7.396335293800808,8.951569643018821
7019000050,2014-05-06,367500.0,3,2,1,0,0,3,8,0,1961,0,98177,47.7608,-122.361,7.251344983372214,7.251344983372214,9.174402265170553,7.644919344958857,9.134754385019587
7212680460,2014-09-24,359000.0,4,4,2,0,0,3,8,670,1996,1987,98003,47.2625,-122.30799999999999,7.649692623711514,7.926602599181384,9.07829359105585,7.615791072035833,8.887652690325586
5706600170,2015-03-11,204900.0,3,2,1,0,0,2,7,0,1984,0,98001,47.2669,-122.25399999999999,7.237059026124737,7.237059026124737,9.0173622349937,7.138866999945524,9.0173622349937
3322049005,2014-09-30,850000.0,4,3,1,0,0,2,9,2720,1969,0,98001,47.354,-122.29299999999999,7.908387159290043,8.601534339849989,12.386642669285322,7.585788821732034,10.606387024538751
7338000950,2014-10-21,187000.0,3,2,2,0,0,3,6,0,1985,0,98002,47.3344,-122.21600000000001,7.154615356913663,7.154615356913663,8.401108712395436,6.975413927455952,8.38160253710989
3323059027,2014-05-28,326000.0,3,3,1,0,0,4,7,0,1958,0,98058,47.4375,-122.176,7.450079569807499,7.450079569807499,10.239959789157341,7.600902459542082,10.641058234397995
3323059027,2015-02-25,340000.0,3,3,1,0,0,4,7,0,1958,0,98058,47.4375,-122.176,7.450079569807499,7.450079569807499,10.239959789157341,7.600902459542082,10.641058234397995
7205930050,2015-01-02,782000.0,4,4,2,0,0,3,9,670,2001,0,98052,47.691,-122.12899999999999,8.04237800517328,8.237479288613633,8.95789673495042,8.104703468371108,8.980298078970817
1853200190,2014-11-03,612000.0,4,3,2,0,0,3,8,0,1999,0,98034,47.7122,-122.23100000000001,7.8898337513942955,7.8898337513942955,8.695171998776056,7.668561108015897,8.653296274408579
2697400020,2014-10-31,400000.0,3,2,1,0,0,3,7,0,1964,0,98177,47.7616,-122.365,7.2078598714324755,7.2078598714324755,8.88405606174246,7.560080465021827,8.935903526274423
226039316,2014-06-03,941500.0,5,4,2,0,4,3,9,1030,1980,0,98177,47.7757,-122.391,7.807916628926408,8.157657015196472,9.177817180270623,8.03268487596762,9.50962981746968
3126049439,2015-01-09,313000.0,2,2,2,0,0,3,8,0,2004,0,98103,47.6967,-122.34200000000001,6.684611727667927,6.76849321164863,6.616065185132817,7.444248649496705,7.154615356913663
3491300052,2015-04-09,735000.0,4,3,2,0,0,5,7,950,1929,0,98117,47.6849,-122.376,7.286191714702382,7.787382026484701,8.354674261918463,7.215239978730097,8.531884740159228
6662410020,2015-03-19,471000.0,3,2,1,0,0,3,8,300,1977,0,98011,47.7698,-122.167,7.200424892944957,7.402451520818244,9.222565341598752,7.700747794511798,9.292104673778823
6139100086,2015-02-24,350000.0,3,1,1,0,0,4,7,0,1950,0,98155,47.7604,-122.329,7.3395376954076745,7.3395376954076745,9.190137664658664,7.352441100243583,9.153770020487789
5710610670,2014-07-23,530000.0,4,3,1,0,0,3,8,800,1976,0,98027,47.5327,-122.054,7.358830898342354,7.7706452341291765,9.169622538697624,7.843848638152472,9.259130536145614
7503000020,2014-05-07,415000.0,4,3,2,0,0,3,7,0,1991,0,98028,47.7379,-122.22399999999999,7.512071245835466,7.512071245835466,9.16408698745872,7.461640392208575,9.185022563991893
1795920440,2014-06-21,639500.0,4,3,2,0,0,3,8,0,1986,0,98052,47.7264,-122.104,7.753623546559746,7.753623546559746,9.104312967330653,7.753623546559746,9.035510680940524
3570000130,2014-06-11,580379.0,4,3,2,0,0,4,8,0,1976,0,98075,47.5936,-122.054,7.7142311448490855,7.7142311448490855,10.233510465477433,7.753623546559746,9.903487552536127
7853340430,2014-11-19,378000.0,2,3,2,0,0,3,8,0,2009,0,98065,47.5163,-121.87799999999999,7.438383530044307,7.438383530044307,7.829232537543592,7.473069088032197,7.969357742016346
2473380010,2015-01-15,265000.0,3,3,1,0,0,4,7,340,1969,0,98058,47.4579,-122.164,7.251344983372214,7.4673710669175595,9.13755460225053,7.450079569807499,8.971448463693834
3306300630,2014-09-24,212000.0,3,2,1,0,0,4,6,0,1967,0,98023,47.2955,-122.36200000000001,7.003065458786462,7.003065458786462,9.185022563991893,7.003065458786462,9.20029003612268
3222049120,2015-01-23,400000.0,4,3,2,0,2,3,8,0,1998,0,98198,47.3497,-122.31700000000001,7.749322464660356,7.749322464660356,9.477921772720961,7.705262474866325,10.137175317726008
2425059173,2015-02-06,750000.0,4,3,2,0,0,3,8,0,1997,0,98008,47.6363,-122.117,7.8399193600125825,7.8399193600125825,8.778171881033469,7.595889917718538,9.041566627727496
1196000007,2014-05-05,384900.0,5,3,1,0,0,3,8,1340,1968,0,98023,47.3408,-122.335,7.4673710669175595,8.035926369891792,9.453286550586572,7.473069088032197,10.16273156947506
8651402910,2014-08-06,176000.0,2,1,1,0,0,5,6,0,1969,0,98042,47.3627,-122.087,6.646390514847729,6.646390514847729,8.556413904569519,7.047517221357296,8.58110651715989
3558000130,2014-09-09,350000.0,3,3,2,0,0,3,7,0,2002,0,98038,47.3794,-122.022,7.7706452341291765,7.7706452341291765,8.440744019252831,7.736307096548285,8.51959031601596
3830210020,2014-07-29,168000.0,3,1,1,0,0,4,6,0,1977,0,98030,47.3729,-122.18299999999999,7.090076835776092,7.090076835776092,8.883224230278994,7.090076835776092,8.942460926820582
7950302210,2014-11-14,358000.0,4,2,1,0,0,3,7,1100,1908,0,98118,47.565,-122.28399999999999,7.003065458786462,7.696212639346407,8.026170194946426,7.251344983372214,8.536995818712418
1774200190,2015-04-28,580000.0,3,3,1,0,0,4,8,0,1975,0,98077,47.7649,-122.098,7.886081401775745,7.886081401775745,10.396871958682176,7.908387159290043,10.468545647075837
3715500170,2014-06-23,442500.0,3,2,1,0,0,3,7,550,1977,0,98034,47.725,-122.17399999999999,6.956545443151569,7.3777589082278725,9.237955539009157,7.371489295214277,8.99961934066053
2436700655,2015-03-17,515000.0,2,3,3,0,0,3,8,0,2004,0,98105,47.6668,-122.285,7.1929342212158,7.1929342212158,7.130098510125578,7.265429723253953,7.191429330036379
5072100095,2014-11-17,554000.0,5,3,1,0,2,4,8,1720,1958,0,98166,47.4426,-122.34200000000001,7.450079569807499,8.143226750367445,9.464982590349763,7.649692623711514,9.282754052485227
305000170,2014-06-10,659000.0,3,3,2,0,0,3,9,0,1996,0,98075,47.5868,-122.03299999999999,7.828038032125829,7.828038032125829,8.751474487140904,7.831220214604293,8.66888370465667
2570300130,2015-03-17,414999.0,4,3,1,0,0,3,7,1060,1963,0,98034,47.7166,-122.20100000000001,6.993932975223189,7.673223121121708,9.22009266341886,7.539027055823995,9.210340371976184
5379802181,2014-11-19,193000.0,2,1,1,0,0,4,5,0,1951,0,98188,47.4559,-122.289,6.522092798170152,6.522092798170152,9.064157861798101,7.1853870155804165,9.483416292038601
9558020380,2014-08-20,525000.0,4,3,2,0,0,3,9,0,2002,0,98058,47.4511,-122.12100000000001,7.951559331155252,7.951559331155252,8.465899897028686,7.807916628926408,8.465899897028686
3396830020,2014-10-09,424000.0,3,3,2,0,0,3,8,0,1985,0,98052,47.7155,-122.104,7.506591780070841,7.506591780070841,8.922658299524402,7.620705086838262,9.024492605405669
7519001825,2015-01-08,455000.0,2,1,1,0,0,4,6,200,1908,0,98117,47.6853,-122.366,6.76849321164863,6.975413927455952,8.546751993657782,7.326465613840322,8.258422462458876
2324039069,2014-08-22,463000.0,2,1,2,0,1,4,7,0,1943,0,98126,47.5495,-122.37700000000001,7.1308988302963465,7.1308988302963465,8.639410824140487,7.098375638590786,8.639410824140487
1245500950,2015-05-04,1100000.0,4,3,1,0,3,3,7,950,1960,0,98033,47.6918,-122.21600000000001,7.122866658599083,7.691656822810547,8.748304912379623,7.912056888179006,9.59280976029003
5100404030,2014-12-08,523000.0,3,2,2,0,0,4,8,1100,1963,0,98115,47.6962,-122.31200000000001,7.549609165154532,8.006367567650246,8.596558746796978,7.346010209913293,8.596558746796978
9542000050,2014-08-08,615000.0,4,2,1,0,0,4,8,0,1959,0,98005,47.5999,-122.176,7.727535110475448,7.727535110475448,9.193194213141211,7.8399193600125825,9.39182824802156
2725069150,2014-08-17,710000.0,3,3,2,0,0,3,10,0,1991,0,98074,47.6249,-122.024,7.948031990637284,7.948031990637284,9.177817180270623,7.996317231796746,9.07004328643746
9202000080,2014-07-07,215000.0,3,1,1,0,0,5,7,0,1967,0,98023,47.2864,-122.35700000000001,6.866933284461882,6.866933284461882,9.165656764349542,7.154615356913663,9.169518377455928
225039049,2014-09-08,590000.0,2,1,1,0,0,4,7,0,1920,2004,98117,47.6833,-122.398,7.333023014386481,7.333023014386481,8.771835409789817,7.333023014386481,8.517193191416238
2212500430,2014-08-14,323000.0,5,3,1,0,0,3,7,1200,1962,0,98092,47.3343,-122.194,7.170119543449628,7.824046010856292,9.475316606892326,7.799753318287247,9.495519314209846
2473100010,2014-07-22,279000.0,4,2,2,0,0,4,7,0,1966,0,98058,47.4496,-122.155,7.352441100243583,7.352441100243583,8.931816237309167,7.299797366758161,9.077380244719953
2795000080,2014-09-19,535100.0,3,3,1,0,0,3,8,350,1973,0,98177,47.7735,-122.37100000000001,7.450079569807499,7.635303886259415,8.88280805492444,7.762170607138205,8.984693690443855
9541800010,2014-10-27,830000.0,5,3,1,0,0,5,9,800,1959,0,98005,47.5958,-122.175,7.554858521040676,7.904703913873747,9.893437216682626,7.659171367666058,9.70503661381229
2619920010,2014-07-03,815000.0,4,3,2,0,0,3,9,0,2002,0,98033,47.688,-122.164,8.055157731819678,8.055157731819678,8.343553835005117,8.055157731819678,8.550434525196039
4046400010,2015-03-09,535900.0,3,3,1,0,0,3,8,400,1975,0,98008,47.5937,-122.116,7.299797366758161,7.539027055823995,9.294681520409934,7.659171367666058,9.234056898593499
7642200095,2015-03-09,230000.0,3,1,1,0,0,3,7,0,1955,0,98146,47.497,-122.35700000000001,7.1308988302963465,7.1308988302963465,9.082507000466299,7.299797366758161,9.011889433252344
8899000430,2015-02-17,325500.0,4,2,1,0,0,4,7,800,1969,0,98055,47.4564,-122.211,7.306531398939505,7.736307096548285,9.004791129062925,7.517520850603031,9.004791129062925
8944750480,2015-01-30,359000.0,3,3,2,0,0,3,7,0,1997,0,98056,47.4917,-122.167,7.595889917718538,7.595889917718538,8.373553741214627,7.432483807917119,8.212839584676484
7852020660,2014-05-09,505000.0,3,3,2,0,2,3,8,0,1999,0,98065,47.5334,-121.867,7.649692623711514,7.649692623711514,8.669742589876522,7.5443321080536885,8.32845106681936
7789000080,2014-09-30,253905.0,3,1,1,0,0,5,7,0,1958,0,98056,47.5112,-122.167,6.84587987526405,6.84587987526405,9.035986984831405,6.856461984594587,9.035986984831405
6413100122,2014-07-11,369950.0,3,2,1,0,0,3,8,440,1965,0,98125,47.7125,-122.32,7.090076835776092,7.402451520818244,8.48879371689454,7.299797366758161,8.881836305004146
8856960280,2015-01-21,350000.0,3,3,2,0,0,3,7,0,1995,0,98038,47.3875,-122.03200000000001,7.528331766707247,7.528331766707247,9.03336450150698,7.533693709848633,9.03336450150698
1868901190,2014-08-07,650000.0,4,3,3,0,0,3,8,0,2001,0,98115,47.6726,-122.29799999999999,7.649692623711514,7.649692623711514,7.824046010856292,7.414572881350589,8.294049640102028
3123039136,2014-08-25,295000.0,3,2,1,0,0,3,6,0,1925,0,98070,47.4367,-122.463,7.313220387090301,7.313220387090301,9.632072452548218,7.313220387090301,9.740262491433162
3585300415,2015-05-07,620000.0,3,2,1,0,3,3,8,500,1948,0,98177,47.7648,-122.37,7.07326971745971,7.426549072397305,10.241601298286596,7.691656822810547,10.177628354421241
4338800170,2014-05-07,246000.0,3,1,1,0,0,3,6,0,1944,0,98166,47.4798,-122.34299999999999,7.24422751560335,7.24422751560335,8.910585718290132,6.975413927455952,8.910585718290132
4046501300,2014-09-16,430000.0,3,3,1,0,0,3,7,1250,1965,0,98014,47.695,-121.91799999999999,7.2078598714324755,7.8632667240095735,9.46187699779161,7.723120092266331,9.469159899742863
3331001995,2015-01-23,509990.0,3,2,2,0,0,2,6,0,1921,0,98118,47.5503,-122.285,7.272398392570047,7.272398392570047,8.488587934405903,7.215239978730097,8.42463920980563
802000130,2014-12-09,490000.0,4,2,1,0,0,4,7,780,1962,0,98033,47.7012,-122.18700000000001,6.993932975223189,7.533693709848633,9.159047077588632,7.605890001053122,9.210340371976184
2011400779,2014-12-02,385000.0,4,3,1,0,1,3,8,600,1979,0,98198,47.4006,-122.322,7.7664168980196555,7.992944547318106,9.254739959272866,7.533693709848633,9.259130536145614
8651610660,2015-04-29,769000.0,4,3,2,0,0,3,9,0,1999,0,98074,47.6374,-122.064,7.799753318287247,7.799753318287247,8.814776088545281,7.851661177889265,8.778941881841513
1788900380,2015-02-12,185000.0,2,1,1,0,0,4,6,0,1960,0,98023,47.328,-122.34100000000001,7.022868086082641,7.022868086082641,9.116029692504942,6.733401891837359,9.142489705068009
2121000250,2014-05-09,303500.0,3,2,1,0,0,4,7,0,1973,0,98034,47.7313,-122.229,6.966024187106113,6.966024187106113,9.25569607369698,7.258412150595307,9.25569607369698
2110900050,2015-02-11,468000.0,4,3,1,0,0,3,8,720,1957,0,98177,47.773,-122.37100000000001,7.265429723253953,7.673223121121708,9.007612005404566,7.7664168980196555,8.984693690443855
5469503280,2014-07-21,449950.0,4,3,2,0,0,3,9,0,1978,0,98042,47.3741,-122.15,8.039157390473237,8.039157390473237,9.210340371976184,7.52294091807237,9.152499372286332
6300000364,2014-06-16,235000.0,2,2,2,0,0,3,7,0,1999,0,98133,47.7064,-122.34200000000001,6.779921907472252,6.779921907472252,7.498315870766981,6.779921907472252,8.52912176228151
2616800050,2014-12-02,520000.0,4,3,2,0,0,3,9,340,1985,0,98027,47.4823,-122.031,7.673223121121708,7.820037989458753,10.461587907067887,7.820037989458753,10.587568761082327
1446400648,2014-11-06,203000.0,2,1,1,0,0,3,6,0,1951,0,98168,47.4815,-122.331,6.984716320118266,6.984716320118266,9.112396727646056,6.984716320118266,8.801920904041582
4038700380,2014-08-26,657000.0,5,3,1,0,0,4,7,1240,1960,0,98008,47.61600000000001,-122.115,7.162397497355718,7.835974581721566,9.229162126216771,7.620705086838262,9.054855469135788
9109000050,2014-07-09,275000.0,3,1,1,0,0,4,7,0,1954,0,98126,47.5196,-122.37100000000001,7.090076835776092,7.090076835776092,8.961879012677683,7.114769448366463,8.863615758890619
9465910380,2014-10-24,540000.0,4,3,2,0,0,3,9,0,1991,0,98072,47.7439,-122.17399999999999,7.955074273262696,7.955074273262696,8.916371914881694,7.90100705199242,9.044049632254756
1137400460,2014-06-24,455000.0,4,3,2,0,0,3,7,0,2005,0,98059,47.5002,-122.15100000000001,7.989560449333865,7.989560449333865,8.412277021466677,7.7664168980196555,8.412277021466677
2545700020,2014-10-16,458500.0,2,2,1,0,0,3,7,300,1941,0,98115,47.6937,-122.29799999999999,6.756932389247553,7.05617528410041,8.828787083914332,7.1308988302963465,8.828787083914332
3260570290,2015-04-24,549900.0,4,4,2,0,0,3,10,0,2003,0,98055,47.4734,-122.193,8.13739583005665,8.13739583005665,8.46611040118692,8.157657015196472,8.648221453822641
5652600185,2014-05-02,750000.0,3,2,2,0,0,5,8,690,1923,0,98115,47.6954,-122.292,7.346010209913293,7.7142311448490855,9.266531651625925,7.358830898342354,9.266531651625925
7347600507,2014-06-23,235000.0,4,2,2,0,0,3,7,270,1962,0,98168,47.478,-122.27799999999999,7.07326971745971,7.27931883541462,9.09279480812114,7.27931883541462,9.10642325855641
